"rowno","eighthdistrict","censusyear","county","industrycode","total_output_value"
"2851",1,1926,"Sunflower","119",153327.702592552
"2852",0,1926,"Adams","314",213849.666399881
"2853",1,1926,"Humphreys","118",41181.2237183452
"2854",1,1926,"Panola","119",-150889.55832921
"2855",0,1926,"Wayne","101",67774.1055004299
"2856",0,1926,"Yazoo","101",-124326.413942501
"2857",0,1926,"Forrest","119",93296.3989310116
"2858",0,1926,"Greene","119",33707.2239824384
"2859",0,1926,"Hinds","1005",-23867.0800346881
"2860",0,1926,"Adams","515",8526.45387229323
"2861",1,1926,"Lee","265",63944.9058026224
"2862",1,1926,"Attala","314",233578.880568966
"2863",0,1926,"Stone","101",-118270.79377012
"2864",1,1926,"Alcorn","515",-53164.4351221472
"2865",1,1926,"Coahoma","314",61891.8464398235
"2866",0,1926,"Hinds","518",-40023.4295427799
"2867",0,1926,"Harrison","515",-46937.4287672341
"2868",1,1926,"Clay","216",192091.029068112
"2869",1,1926,"Yalobusha","314",-35374.7799061239
"2870",0,1926,"Hinds","1005",67759.7746394724
"2871",0,1926,"Lincoln","1004",84627.7834044248
"2872",0,1926,"Madison","314",364154.691621661
"2873",0,1926,"Hinds","136",-69515.2963073552
"2874",1,1926,"Bolivar","515",118809.267361239
"2875",0,1926,"Hinds","118",-7442.52012111247
"2876",1,1926,"Monroe","622",222241.738732368
"2877",0,1926,"Yazoo","515",111982.080220193
"2878",0,1926,"Harrison","123",35648.9293602109
"2879",1,1926,"Holmes","314",-23327.5004401803
"2880",0,1926,"Stone","119",50118.3578122556
"2881",0,1926,"Hinds","515",95063.0528094023
"2882",0,1926,"Hinds","1204",14644.7125375271
"2883",0,1926,"Forrest","1004",199000.154880255
"2884",0,1926,"Jones","1005",-43633.8253040612
"2885",1,1926,"Bolivar","118",-17511.4795565605
"2886",1,1926,"Winston","101",65897.7790994942
"2887",1,1926,"Pontotoc","1004",-87523.6440356821
"2888",0,1926,"Pike","117",59560.4210058898
"2889",0,1926,"Forrest","119",94313.1685338616
"2890",1,1926,"Holmes","515",-12259.6386037767
"2891",1,1926,"Lee","515",-80199.7096336335
"2892",0,1926,"Simpson","314",197986.213951707
"2893",0,1926,"Hinds","1640",-120512.437471449
"2894",1,1926,"Attala","314",-1355.64501211047
"2895",1,1926,"Noxubee","101",91414.2681820244
"2896",0,1926,"Leake","1004",73104.4478882104
"2897",0,1926,"Harrison","118",-121932.539492846
"2898",0,1926,"Copiah","304",226542.331692904
"2899",0,1926,"Lincoln","515",-40277.219913274
"2900",0,1926,"Harrison","314",182074.508293018
"2901",0,1926,"Harrison","1410",-85933.5667390525
"2902",0,1926,"Lincoln","101",-31864.3195591867
"2903",0,1926,"Yazoo","1004",96702.7261605859
"2904",0,1926,"Lauderdale","1604",209012.050710753
"2905",0,1926,"Jones","118",-187951.545082033
"2906",1,1926,"Choctaw","314",63243.9879104495
"2907",0,1926,"Hinds","114",1015849.03923644
"2908",0,1926,"Claiborne","1604",-33174.897505343
"2909",1,1926,"Leflore","118",261193.845653281
"2910",0,1926,"Forrest","119",78838.0946367532
"2911",0,1926,"Hinds","622",1069052.6894176
"2912",0,1926,"Warren","314",374538.399970695
"2913",1,1926,"Attala","314",111352.315954864
"2914",1,1926,"Monroe","314",98629.6302974224
"2915",0,1926,"Lauderdale","1004",19.8633887469769
"2916",1,1926,"Clay","515",-155509.157601759
"2917",1,1926,"Attala","111",172227.184777051
"2918",1,1926,"Sunflower","118",-25036.2988504916
"2919",0,1926,"Harrison","1410",70863.9095918089
"2920",0,1926,"Adams","101",62663.1012372673
"2921",1,1926,"Lee","265",124345.179302618
"2922",0,1926,"Smith","119",-176463.121916965
"2923",1,1926,"Tate","515",169723.518977955
"2924",1,1926,"Holmes","107",102508.202308014
"2925",1,1926,"Humphreys","622",209169.940085933
"2926",0,1926,"Warren","520",24496.2764791697
"2927",0,1926,"Hinds","304",472308.637752905
"2928",0,1926,"Lauderdale","314",32433.9614864439
"2929",0,1926,"Lauderdale","515",334205.701453507
"2930",1,1926,"Lowndes","515",52670.671401456
"2931",0,1926,"Rankin","515",-46537.6168042421
"2932",1,1926,"Bolivar","515",3243.851996243
"2933",1,1926,"Coahoma","515",243048.641832605
"2934",1,1926,"Lowndes","101",100383.208608389
"2935",1,1926,"Holmes","1004",139766.703158647
"2936",0,1926,"Madison","515",30383.4823223352
"2937",0,1926,"Lauderdale","314",-86888.5211553425
"2938",0,1926,"Jones","651",27026.8308558166
"2939",0,1926,"Kemper","515",-26550.9211048484
"2940",0,1926,"Hinds","314",162811.528721943
"2941",1,1926,"Humphreys","515",7566.18145190179
"2942",1,1926,"Tippah","314",70127.6915185153
"2943",0,1926,"Lauderdale","314",253826.182021111
"2944",1,1926,"Oktibbeha","314",35545.4318039119
"2945",1,1926,"Carroll","314",188751.255961984
"2946",0,1926,"Scott","314",50509.785694629
"2947",1,1926,"Leflore","314",-122444.504823536
"2948",1,1926,"Itawamba","314",-95489.9033624679
"2949",1,1926,"Tishomingo","314",100427.333999425
"2950",1,1926,"Tishomingo","314",101467.66282618
"2951",1,1926,"Monroe","314",378696.269541979
"2952",0,1926,"Hinds","107",30771.5749014169
"2953",0,1926,"Pike","116",272386.376797408
"2954",0,1926,"Hinds","314",636864.950319469
"2955",0,1926,"Jones","314",-37292.895748049
"2956",1,1926,"Montgomery","314",16246.9513956457
"2957",0,1926,"Hinds","314",77121.6143460721
"2958",0,1926,"Lauderdale","101",135666.590666398
"2959",0,1926,"Jasper","314",92901.9055515528
"2960",0,1926,"Kemper","314",72023.6377976835
"2961",1,1926,"Oktibbeha","314",35077.4889290631
"2962",1,1926,"Oktibbeha","314",229449.376173094
"2963",0,1926,"Adams","314",106489.065088332
"2964",0,1926,"Lauderdale","119",-3554.82277227938
"2965",1,1926,"Monroe","314",34144.161362201
"2966",1,1926,"Washington","119",70543.4021541965
"2967",1,1926,"Yalobusha","314",180262.372037396
"2968",1,1926,"Lowndes","119",-51547.9300742596
"2969",0,1926,"Claiborne","314",61545.5559752882
"2970",1,1926,"Webster","515",-15938.0418583751
"2971",1,1926,"Leflore","622",2999770.50459936
"2972",1,1926,"Leflore","1004",70548.9719286561
"2973",0,1926,"Hinds","101",-60253.4883879125
"2974",0,1926,"Forrest","119",211472.460762426
"2975",0,1926,"Jackson","1410",206782.458974347
"2976",1,1926,"Quitman","119",36667.2901638001
"2977",1,1926,"Leflore","1204",73514.3855734318
"2978",1,1926,"Alcorn","314",132956.83404389
"2979",1,1926,"Lafayette","314",-97237.5767625868
"2980",0,1926,"Lauderdale","622",603211.95060955
"2981",1,1926,"Noxubee","314",-50089.921285212
"2982",0,1926,"Lauderdale","118",184328.917134553
"2983",0,1926,"Hinds","1004",108073.314281926
"2984",1,1926,"Lowndes","520",12026.6786531657
"2985",1,1926,"Oktibbeha","622",76973.5846541971
"2986",0,1926,"Hinds","520",58187.8376752138
"2987",1,1926,"Leflore","112",90016.436683014
"2988",1,1926,"Benton","314",128060.490610078
"2989",1,1926,"Calhoun","314",240819.369520992
"2990",0,1926,"Jones","103",-24475.1653526276
"2991",0,1926,"Harrison","515",-113186.101056322
"2992",1,1926,"Chickasaw","118",-140149.728956386
"2993",0,1926,"Harrison","104",-14828.5068021119
"2994",1,1926,"Tishomingo","314",82489.5077138096
"2995",1,1926,"Lee","314",29538.7872774154
"2996",0,1926,"Greene","119",175206.852265313
"2997",1,1926,"Lee","1004",-7520.92947438359
"2998",0,1926,"Hinds","1640",-58200.6212744862
"2999",0,1926,"Wayne","314",-108543.041409194
"3000",0,1926,"Harrison","104",-79238.3273478597
"3001",1,1926,"Winston","136",76795.000616461
"3002",1,1926,"Grenada","314",-150375.566012412
"3003",0,1926,"Hinds","112",83812.1723075211
"3004",0,1926,"Claiborne","314",-85033.0033004284
"3005",1,1926,"Leflore","101",168312.222598717
"3006",0,1926,"Jones","101",-10240.1940148771
"3007",1,1926,"Tishomingo","314",-121944.452673197
"3008",0,1926,"Forrest","520",-12957.390602231
"3009",0,1926,"Lincoln","105",91032.937523976
"3010",0,1926,"Forrest","118",195568.479776382
"3011",0,1926,"Kemper","314",-25334.7120899707
"3012",0,1926,"Madison","101",105887.61160785
"3013",1,1926,"Lee","1014",169733.279740438
"3014",0,1926,"Kemper","314",89510.8392730355
"3015",1,1926,"Montgomery","136",58325.3208544105
"3016",0,1926,"Forrest","314",594765.387457237
"3017",1,1926,"Leflore","515",118362.653631464
"3018",1,1926,"Grenada","101",118361.648364305
"3019",1,1926,"Itawamba","314",154231.533184648
"3020",0,1926,"Pearl River","101",-4203.06507974863
"3021",1,1926,"Grenada","314",127826.158469692
"3022",1,1926,"Lee","314",-16997.7848384529
"3023",1,1926,"Tishomingo","314",29535.7852232456
"3024",1,1926,"Yalobusha","314",110325.471705079
"3025",1,1926,"Union","515",-89213.3025545627
"3026",0,1926,"Greene","105",-69063.0921531469
"3027",0,1926,"Forrest","314",-49824.1239041239
"3028",0,1926,"Forrest","101",101909.308750182
"3029",0,1926,"Copiah","304",452284.358576909
"3030",0,1926,"Forrest","1640",147719.474073499
"3031",0,1926,"Hinds","314",515702.884724751
"3032",0,1926,"Harrison","515",276795.056127697
"3033",0,1926,"Hinds","1004",85650.0357486308
"3034",1,1926,"Calhoun","314",140705.670561641
"3035",0,1926,"Hinds","1204",45150.7755611092
"3036",1,1926,"Panola","314",55945.3723363429
"3037",1,1926,"Calhoun","314",98991.2938263565
"3038",0,1926,"Hinds","622",3219543.05908234
"3039",0,1926,"Yazoo","515",166095.778142139
"3040",1,1926,"Clay","314",-200409.246072173
"3041",1,1926,"Montgomery","515",233927.900152281
"3042",0,1926,"Lauderdale","314",148775.754820213
"3043",0,1926,"Adams","515",132859.19166927
"3044",1,1926,"Bolivar","101",-50245.1085183769
"3045",1,1926,"Clay","103",199936.494400799
"3046",0,1926,"Hinds","304",1525.46217404306
"3047",1,1926,"Tishomingo","314",52879.560302943
"3048",0,1926,"Warren","515",278694.991865203
"3049",1,1926,"Washington","515",-74197.4976585209
"3050",1,1926,"Washington","101",-130228.390004486
"3051",0,1926,"Hinds","118",34458.2041073591
"3052",0,1926,"Lincoln","515",-49176.9194985926
"3053",0,1926,"Pike","116",26163.0497369915
"3054",0,1926,"Hinds","304",135954.90660134
"3055",0,1926,"Adams","136",72583.8814422041
"3056",0,1926,"Pike","515",19454.048583284
"3057",1,1926,"Alcorn","266",57629.0704151541
"3058",1,1926,"Alcorn","265",41579.0172130615
"3059",0,1926,"Clarke","216",1940312.28806825
"3060",0,1926,"Pike","216",236229.400207683
"3061",1,1926,"Attala","216",261417.298396125
"3062",0,1926,"Hinds","1640",36482.4015786201
"3063",1,1926,"Pontotoc","1624",-42895.4025412798
"3064",0,1926,"Jackson","1624",58882.8458745778
"3065",0,1926,"Amite","105",86655.8599702567
"3066",0,1926,"Adams","136",-56633.8260043412
"3067",1,1926,"Leflore","622",795967.629594803
"3068",0,1926,"Harrison","119",84581.9323643595
"3069",0,1926,"Clarke","119",-58801.3782695383
"3070",0,1926,"Jones","128",205132.598883659
"3071",0,1926,"Adams","123",57440.9142658114
"3072",1,1926,"Coahoma","1204",-101654.604186714
"3073",0,1926,"Pike","101",-161396.660203114
"3074",1,1926,"Lee","265",188586.732374191
"3075",1,1926,"Lafayette","314",132438.116967678
"3076",0,1926,"Forrest","123",-33200.6187994778
"3077",0,1926,"Lauderdale","314",124994.396402538
"3078",0,1926,"Neshoba","119",-13863.6619805396
"3079",0,1926,"Jones","216",862681.437353536
"3080",1,1926,"Monroe","118",-61854.9473173767
"3081",0,1926,"Clarke","515",-50435.1267410368
"3082",1,1926,"Tippah","314",16215.8406805247
"3083",0,1926,"Leake","314",46102.0520888269
"3084",0,1926,"Harrison","104",129204.493676618
"3085",0,1926,"Harrison","104",202796.597281635
"3086",1,1926,"Yalobusha","103",-14722.9738717377
"3087",0,1926,"Lauderdale","112",302749.161771625
"3088",1,1926,"Monroe","111",99900.2815023214
"3089",1,1926,"Lee","103",245037.418301791
"3090",0,1926,"Forrest","1005",158174.901731312
"3091",1,1926,"Pontotoc","314",61583.4350008518
"3092",0,1926,"Forrest","1204",-83646.9190381467
"3093",1,1926,"Lee","266",-47613.6682417244
"3094",0,1926,"Adams","1004",-7162.6127012074
"3095",1,1926,"Lafayette","101",-96618.0529166013
"3096",1,1926,"Tippah","314",19822.3068900406
"3097",0,1926,"Forrest","1005",36652.5203242898
"3098",0,1926,"Pearl River","101",-68187.8871956617
"3099",1,1926,"Lee","101",93881.7487390041
"3100",1,1926,"Leflore","101",103751.510671973
"3101",1,1926,"Washington","101",72982.7993158251
"3102",1,1926,"Pontotoc","105",-38548.6377206296
"3103",1,1926,"Lafayette","314",167716.283705086
"3104",0,1926,"Sharkey","101",248333.470171943
"3105",0,1926,"Covington","314",39243.0491056293
"3106",0,1926,"Harrison","101",9061.99777626991
"3107",0,1926,"Jones","515",106982.765601069
"3108",1,1926,"Washington","119",103386.568348408
"3109",1,1926,"Alcorn","1004",86446.812403664
"3110",0,1926,"Marion","136",-13339.1521129757
"3111",0,1926,"Adams","1604",43604.7272846848
"3112",0,1926,"Adams","112",-72296.7762619704
"3113",1,1926,"Calhoun","314",67633.6153876036
"3114",1,1926,"Noxubee","103",289779.047642916
"3115",1,1926,"Alcorn","622",993887.492330775
"3116",1,1926,"Washington","118",192982.759832248
"3117",1,1926,"Sunflower","515",104899.834379986
"3118",0,1926,"Warren","128",-11548.8524027169
"3119",1,1926,"Grenada","314",49258.8546862751
"3120",0,1926,"Hinds","518",19969.1127812713
"3121",1,1926,"Monroe","622",341020.31647791
"3122",1,1926,"Marshall","314",163591.247059256
"3123",0,1926,"Warren","119",38623.0004128963
"3124",0,1926,"Stone","105",537879.547479182
"3125",1,1926,"Yalobusha","101",148773.694424435
"3126",1,1926,"Tallahatchie","119",-17894.0074246377
"3127",1,1926,"Clay","126",226566.575047567
"3128",0,1926,"Rankin","314",-73906.5665632486
"3129",1,1926,"Calhoun","314",-108351.717133
"3130",0,1926,"Scott","314",230078.816698864
"3131",0,1926,"Lauderdale","314",-29472.9632977396
"3132",1,1926,"Lowndes","1204",-62335.1959468573
"3133",1,1926,"Itawamba","314",12757.4494574219
"3134",0,1926,"Simpson","101",-126039.571388274
"3135",0,1926,"Harrison","104",218601.093120873
"3136",1,1926,"Monroe","314",121285.285839811
"3137",1,1926,"Lowndes","1004",234767.946671024
"3138",0,1926,"Hinds","515",331966.001551419
"3139",0,1926,"Hinds","119",62999.5407155603
"3140",1,1926,"Chickasaw","314",141193.862035871
"3141",0,1926,"Pearl River","314",178277.822823718
"3142",0,1926,"Adams","304",273270.010702312
"3143",0,1926,"Lauderdale","1005",-69003.9809774607
"3144",0,1926,"Scott","314",106579.936568454
"3145",1,1926,"Grenada","314",218916.132610291
"3146",0,1926,"Pike","515",151695.601736009
"3147",1,1926,"Holmes","314",88829.5716786534
"3148",0,1926,"Yazoo","622",512505.546936259
"3149",1,1926,"Panola","101",138597.928024828
"3150",1,1926,"Alcorn","314",97453.8700282574
"3151",0,1926,"Copiah","304",14679.3997075558
"3152",1,1926,"Itawamba","314",254538.635743782
"3153",1,1926,"Prentiss","1004",107704.399968147
"3154",0,1926,"Wayne","105",157646.56113708
"3155",0,1926,"Newton","314",48045.9488058984
"3156",0,1926,"Warren","119",26383.7632089853
"3157",0,1926,"Warren","112",-176527.484835222
"3158",1,1932,"Oktibbeha","118",-55033.6380193383
"3159",0,1932,"Warren","1014",105009.876038998
"3160",1,1932,"Monroe","101",34669.1907713264
"3161",0,1932,"Lincoln","136",2897.39706599712
"3162",0,1932,"Hinds","136",154605.342802629
"3163",0,1932,"Forrest","1677",81906.4946431667
"3164",1,1932,"Monroe","136",100634.027747348
"3165",1,1932,"Monroe","119",76334.9686704576
"3166",1,1932,"Monroe","1676",483.107138872147
"3167",0,1932,"Harrison","104",187457.998638764
"3168",0,1932,"Hinds","103",142575.286679193
"3169",1,1932,"Attala","114",300320.284358159
"3170",0,1932,"Pearl River","317",-8924.05158577859
"3171",0,1932,"Hancock","119",41781.4849590957
"3172",1,1932,"Humphreys","119",-58569.7532319129
"3173",1,1932,"Humphreys","101",-19279.6996366233
"3174",1,1932,"Humphreys","1677",96498.6618814915
"3175",0,1932,"Hinds","520",102593.50457707
"3176",0,1932,"Warren","112",-31492.4506544024
"3177",0,1932,"Harrison","101",-62668.6030578911
"3178",0,1932,"Harrison","136",-41389.8093864769
"3179",0,1932,"Harrison","104",269081.718778983
"3180",0,1932,"Harrison","114",7895.90398296714
"3181",0,1932,"Harrison","1676",10862.536732316
"3182",0,1932,"Lincoln","119",-36798.1477098465
"3183",0,1932,"Lincoln","101",-53780.5736364573
"3184",0,1932,"Lincoln","622",447635.958420381
"3185",0,1932,"Lincoln","103",196592.789208367
"3186",0,1932,"Lincoln","1676",103053.675507754
"3187",1,1932,"Noxubee","119",-40556.438415125
"3188",0,1932,"Warren","101",103359.086287901
"3189",0,1932,"Harrison","104",36992.7488808185
"3190",0,1932,"Madison","119",70995.2993830889
"3191",0,1932,"Leake","101",-67475.7626006603
"3192",1,1932,"Coahoma","1677",14549.3651870638
"3193",0,1932,"Claiborne","119",56783.6288170964
"3194",1,1932,"Lafayette","1677",18297.0148363262
"3195",1,1932,"Sunflower","1677",97055.9748294055
"3196",1,1932,"Sunflower","119",27179.3800642788
"3197",1,1932,"Coahoma","119",75307.1881782264
"3198",1,1932,"Coahoma","520",111952.900400713
"3199",0,1932,"Lauderdale","1677",87739.1369316727
"3200",1,1932,"Coahoma","622",301922.954550043
"3201",0,1932,"Harrison","101",58803.2608396709
"3202",1,1932,"Alcorn","101",3159.45839521289
"3203",1,1932,"Lee","101",103335.148637071
"3204",1,1932,"Leflore","101",218121.053316414
"3205",1,1932,"Coahoma","101",38212.0110232234
"3206",1,1932,"Washington","101",134223.313267872
"3207",1,1932,"Panola","101",83546.9279084355
"3208",1,1932,"Bolivar","101",111660.403104827
"3209",1,1932,"Union","101",115280.35431762
"3210",1,1932,"Lowndes","101",8282.9588547051
"3211",0,1932,"Marion","101",42304.5893796086
"3212",0,1932,"Marion","234a",52990.6310121715
"3213",1,1932,"Lowndes","118",95169.8844270855
"3214",1,1932,"Lowndes","1014",165581.78534919
"3215",1,1932,"Leflore","136",-64833.7528304458
"3216",1,1932,"Panola","101",34438.2738225907
"3217",1,1932,"Coahoma","136",81883.1072308421
"3218",1,1932,"Montgomery","216",293727.196775094
"3219",1,1932,"Panola","622",248051.225697145
"3220",1,1932,"Coahoma","1676",76047.6534198076
"3221",1,1932,"Coahoma","119",-5929.49289181828
"3222",1,1932,"Coahoma","119",81005.0210405886
"3223",1,1932,"Washington","119",311.777055040002
"3224",0,1932,"Copiah","119",-70982.4301099777
"3225",0,1932,"Hinds","136",77471.9315767288
"3226",0,1932,"Yazoo","118",110378.09301801
"3227",1,1932,"Washington","101",11698.3238088638
"3228",0,1932,"Hinds","622",743172.318509191
"3229",0,1932,"Warren","119",162376.9174041
"3230",0,1932,"Lauderdale","520",200675.229658186
"3231",1,1932,"Washington","118",1905.14816448092
"3232",0,1932,"Harrison","104",157824.715359047
"3233",0,1932,"Lauderdale","119",144552.527456701
"3234",0,1932,"Harrison","520",8905.31294322014
"3235",0,1932,"Marion","105",101039.247232363
"3236",0,1932,"Wayne","105",5458.40043114126
"3237",1,1932,"Lowndes","101",81603.4587938339
"3238",1,1932,"Holmes","119",-81937.7189589292
"3239",0,1932,"Lauderdale","622",522964.786472559
"3240",1,1932,"Coahoma","622",168319.912517771
"3241",0,1932,"Jones","119",4990.81460262835
"3242",0,1932,"Kemper","119",54389.1662985086
"3243",0,1932,"Harrison","136",92503.590825811
"3244",0,1932,"Harrison","136",14020.8452431113
"3245",0,1932,"Lauderdale","1624",-32979.6012979001
"3246",0,1932,"Hinds","1677",74894.7790324092
"3247",1,1932,"Webster","119",-1704.35967957973
